Date,Nombre de minutes actives,Calories (kcal),Distance (m),Points cardio,Minutes cardio,Basse latitude (°),Basse longitude (°),Haute latitude (°),Haute longitude (°),Vitesse moyenne (m/s),Vitesse maximale (m/s),Vitesse minimale (m/s),Nombre de pas,Poids moyen (kg),Poids maximal (kg),Poids minimal (kg),"Durée de l'activité ""Vélo"" (ms)","Durée de l'activité ""Inactif"" (ms)","Durée de l'activité ""Marche à pied"" (ms)","Durée de l'activité ""Course à pied"" (ms)","Durée de l'activité ""Elliptique"" (ms)","Durée de l'activité ""Entraînement fractionné haute intensité"" (ms)"
2021-02-27,39,1629.4787641168875,2593.069276332855,21.0,21,,,,,0.6434523865540634,1.5372850894927979,0.26307615637779236,3872,,,,,,2464811,,,
2021-02-28,18,1564.7749928486828,677.0368988513947,,,,,,,1.0188932080804904,1.494519591331482,0.2998507618904114,1293,,,,,,1201371,,,
2021-03-01,109,1807.3065269918388,6537.913770079613,55.0,55,,,,,0.8656614518173412,1.8846124410629272,0.24615219235420227,9613,,,,,,5937171,,,
2021-03-02,42,1625.5780470238522,2728.064549446106,19.0,19,,,,,1.1177641365406055,1.7856245040893555,0.2785448431968689,4048,,,,,,2388644,,,
2021-03-03,45,1623.8777989959565,2117.8857948184013,8.0,8,,,,,0.8443182064971405,1.7825161218643188,0.23509596288204193,3472,,,,,,2355444,,,
2021-03-04,38,1640.985608662269,2210.864663004875,10.0,10,,,,,0.9481544479672335,1.7187702655792236,0.26556047797203064,3624,,,,,,2689192,,,
2021-03-05,54,1620.2746061261955,2437.301837027073,5.0,5,,,,,1.0370546286294233,1.728733777999878,0.270513653755188,4120,,,,,,2285087,,,
2021-03-06,14,1525.9288245833875,710.7936309576035,,,,,,,0.7915119438555404,1.696974754333496,0.2615734934806824,1388,,,,,,442840,,,
2021-03-07,16,1515.197356193993,697.3926622867584,,,,,,,0.8276561924985535,1.6319233179092407,0.2610410749912262,1329,,,,,,233293,,,
2021-03-08,58,1687.1735037839928,2755.8167686462402,8.0,8,,,,,0.8642753747280578,2.658083438873291,0.2616100013256073,4331,,,,,,3591392,,,
2021-03-09,66,1628.349174225083,3110.1689664125443,18.0,17,,,,,1.0994367612631784,1.9369356632232666,0.29570141434669495,4837,,,,,,2440089,,,
2021-03-10,26,1543.6969129261295,891.4080843925476,,,,,,,0.7573421804790126,1.7178441286087036,0.3212686777114868,1778,,,,,,789791,,,
2021-03-11,71,1650.0168662072924,3700.870051383972,17.0,17,,,,,0.5312857713654526,1.6396725177764893,0.2570149600505829,5740,,,,,,2865848,,,
2021-03-12,30,1570.125468564711,961.3258056640625,,,,,,,0.4331801439620772,1.348912239074707,0.2570149600505829,1760,,,,,,1305845,,,
2021-03-13,75,1708.9783300070235,4179.432640075684,23.0,23,,,,,0.5494668082455036,1.5936846733093262,0.2677238881587982,6191,,,,,,4017181,,,
2021-03-14,49,1665.4019601288278,771.503680229187,35.0,35,,,,,0.4245614705438698,1.2933121919631958,0.2570149600505829,1463,,,,2071336,,948876,,,
2021-03-15,50,1605.8646475846508,2328.0175970196724,9.0,9,,,,,0.5503348133702419,1.627110242843628,0.2570149600505829,3539,,,,,,2003710,,,
2021-03-16,66,1618.9736465331823,3223.587160587311,15.0,15,,,,,0.527215267343416,1.6899638175964355,0.2570149600505829,4860,,,,,,2259683,,,
2021-03-17,37,1552.8365433000654,1413.1369411945343,,,,,,,0.41870688645910215,1.4469159841537476,0.2570149600505829,2403,,,,,,968254,,,
2021-03-18,6,1529.7926101471585,457.9181869029999,,,,,,,0.44307151773082604,1.1850119829177856,0.2562038004398346,876,,,,,,518287,,,
2021-03-19,42,1628.002438614219,2951.4837431907654,20.0,20,,,,,0.3935634685972632,1.6408370733261108,0.25135040283203125,4380,,,,,,2435983,,,
2021-03-20,20,1515.010877821813,649.8848352432251,,,,,,,0.3559827965622654,1.1258447170257568,0.2677238881587982,1129,,,,,,229651,,,
2021-03-21,17,1544.9626721174186,888.0344319343567,,,,,,,0.3751289133348933,1.6207112073898315,0.2570149600505829,1512,,,,,,487652,141834,,
2021-03-22,19,1522.0525231366332,652.9912643432617,,,,,,,0.3238949279861547,0.6678668260574341,0.2570149600505829,1088,,,,,,367149,,,
2021-03-23,27,1545.9716603155196,989.8625688552856,,,,,,,0.4030800147880649,1.0450440645217896,0.2570149600505829,1700,,,,,,834207,,,
2021-03-24,8,1522.1228998317033,433.7128300666809,,,,,,,0.42419042836172427,1.045106291770935,0.2677238881587982,760,,,,,,367829,,,
2021-03-25,51,1626.366808624589,844.0239534378052,27.0,27,,,,,0.4074508961045359,1.0853369235992432,0.2677238881587982,1539,,,,1661561,,625324,,,
2021-03-26,16,1522.0378306786888,855.8598272800446,,,,,,,0.3295857177655191,0.8162403106689453,0.2570149600505829,1467,,,,,,366861,,,
2021-03-27,66,1580.6639418573604,2740.700952410698,8.0,8,,,,,0.4400580805812555,1.6397846937179565,0.2570149600505829,4255,,,,,,1511626,,,
2021-03-28,18,1467.0578032418478,787.911328792572,,,,,,,0.3660329680971988,1.0523041486740112,0.27843284606933594,1386,,,,,,516345,,,
2021-03-29,11,1510.9564899277634,541.0533494949341,,,,,,,0.32119086341365793,0.9247741103172302,0.2570149600505829,1157,,,,,,150483,,,
2021-03-30,41,1614.6532706898895,1976.7002985477448,7.0,7,,,,,0.44805395862020214,1.5411906242370605,0.2570149600505829,3188,,,,,,2175321,,,
2021-03-31,17,1515.235504146751,761.6469249725342,,,,,,,0.37669977561811335,1.476164698600769,0.2998507618904114,1356,,,,,,234035,,,
2021-04-01,32,1604.5747347477059,2442.661428451538,18.0,18,,,,,0.475950678090228,1.5536892414093018,0.2677238881587982,3625,,,,,,1978521,,,
2021-04-02,43,1632.4304130751361,2841.0619937181473,17.0,17,,,,,0.5018045942601586,1.6374330520629883,0.2570149600505829,4350,,,,,,2378999,62247,,
2021-04-03,54,1576.1211035059337,2429.4682376384735,7.0,7,,,,,0.42992456461992773,1.6002753973007202,0.2496834248304367,3994,,,,,,1422922,,,
2021-04-04,24,1542.703879584119,1197.6188888549805,,,,,,,0.3706431965495669,1.0823945999145508,0.2677238881587982,2027,,,,,,770398,,,
2021-04-05,31,1543.9916548128822,1255.3385124206543,,,,,,,0.5064764013336093,2.007087469100952,0.2465449571609497,2355,,,,,,795543,,,
2021-04-06,35,1579.7452813591483,1333.8804404735565,,,,,,,0.41317233309383194,1.3753502368927002,0.2570149600505829,2387,,,,,,1493688,,,
2021-04-07,21,1542.0476255471444,1162.9387619495392,,,,,,,0.4186325706040962,1.3459467887878418,0.2570149600505829,2161,,,,,,757584,,,
2021-04-08,85,1740.6034686987646,4874.333357334137,28.0,28,,,,,0.6479748041830323,1.7927495241165161,0.2570149600505829,7006,,,,,,4634690,,,
2021-04-09,42,1554.0388227025012,1510.084746003151,,,,,,,0.41518119673110065,1.436072826385498,0.27843284606933594,2454,,,,,,991730,,,
2021-04-10,20,1529.9616056314587,856.5666222572327,,,,,,,0.5554305883805115,1.1430494785308838,0.27843284606933594,1531,,,,,,521587,,,
2021-04-11,13,1548.3868946694708,563.8631627559662,,,,,,,0.3329840536066256,0.8342711925506592,0.2677238881587982,1067,,,,,,881368,,,
2021-04-12,5,1544.7596692864856,368.2425241470337,,,,,,,0.3689869454438053,1.2200732231140137,0.27843284606933594,747,,,,,,810541,,,
2021-04-13,13,1548.8416832079674,681.122230052948,,,,,,,0.3199224673001121,0.7202519774436951,0.2677238881587982,1245,,,,,,890249,,,
2021-04-14,26,1550.818633492457,975.807060778141,,,,,,,0.511451988170036,1.1375938653945923,0.2677238881587982,1711,,,,,,928851,,,
2021-04-15,35,1620.2043174154135,2353.093071460724,18.0,18,,,,,0.3984822264667287,1.5804816484451294,0.2570149600505829,3429,,,,,,2283713,,,
2021-04-16,8,1512.6561366412498,412.02401542663574,,,,,,,0.3302435338604484,1.1635196208953857,0.2998507618904114,732,,,,,,183672,,,
2021-04-17,52,1653.1184725575854,1568.1920574903488,11.0,11,,,,,0.35038680440112324,1.4427168369293213,0.2570149600505829,2803,,,,650613,,2229923,,,
2021-04-18,6,1519.841956168173,443.091028213501,,,,,,,0.3907867151248112,1.1257541179656982,0.27843284606933594,857,,,,,,323984,,,
2021-04-19,20,1548.012248799613,946.4394003152847,,,,,,,0.35068364101255056,0.8544653654098511,0.2677238881587982,1610,,,,,,874052,,,
2021-04-20,14,1534.6983415966577,659.3513059616089,,,,,,,0.3725533170068173,0.9752365350723267,0.2570149600505829,1210,,,,,,614078,,,
2021-04-21,76,1682.1250624094305,4263.386463165283,22.0,22,,,,,0.5319501037281021,1.768662452697754,0.2570149600505829,6326,,,,,,3492811,,,
2021-04-22,91,1724.1366449089464,5837.645214319229,44.0,42,,,,,0.6095198493850482,1.9528372287750244,0.2570149600505829,8537,,,,,,4305479,,,
2021-04-23,27,1557.487133387865,934.9249635338783,8.0,8,,,,,0.4655114969649463,1.2394728660583496,0.2570149600505829,1573,,,,548037,,472316,,,
2021-04-24,32,1544.5067809016716,1022.4110455513,,,,,,,0.384746427865841,1.1551178693771362,0.27843284606933594,1792,,,,,,805602,,,
2021-04-25,25,1532.2596444052356,928.6332819461823,,,,,,,0.5111686052408736,1.2357726097106934,0.2677238881587982,1681,,,,,,566459,,,
2021-04-26,17,1539.314528791257,625.0282516479492,,,,,,,0.33636586873161334,1.130483865737915,0.2570149600505829,1218,,,,,,704216,,,
2021-04-27,62,1644.6942999851906,2740.986775279045,,,,,,,0.4011874278180446,0.9777048826217651,0.2570149600505829,4585,,,,,,2761918,,,
2021-04-28,29,1563.0998482572174,1195.7090411186218,,,,,,,0.3255635634134261,0.9505090117454529,0.2570149600505829,2064,,,,,,1168661,,,
2021-04-29,66,1630.2526005438986,2845.317486524582,9.0,9,,,,,0.3950831864294985,1.6396640539169312,0.25167375802993774,4470,,,,,,2479920,,,
2021-04-30,189,2029.563182662249,13174.812314748764,119.0,119,,,,,0.684011111298618,1.6831235885620117,0.2677238881587982,18695,,,,,,10275461,,,
2021-05-01,52,1621.2834643438077,2107.763729095459,1.0,1,,,,,0.5138257561937718,2.084193229675293,0.2570149600505829,3326,,,,,,2304785,,,
2021-05-02,33,1540.5823751549053,1123.2493209838867,,,,,,,0.5223463216742402,1.8631960153579712,0.27843284606933594,1877,,,,,,728973,,,
2021-05-03,92,1771.5730630960466,5623.117003202438,42.0,42,,,,,0.5288733629636543,1.665181279182434,0.2677238881587982,8125,,,,,,5239418,,,
2021-05-04,44,1576.7124174833104,1643.2992233037949,,,,,,,0.42586567325123476,1.6688746213912964,0.2570149600505829,2753,,,,,,1434465,,,
2021-05-05,39,1573.0776003877286,1370.7941055297852,,,,,,,0.3660207102500441,1.8045268058776855,0.254588782787323,2375,,,,,,1363491,,,
2021-05-06,73,1659.65569493772,3624.256681084633,18.0,18,,,,,0.43220269064048467,1.7488751411437988,0.27843284606933594,5493,,,,33226,,3018491,,,
2021-05-07,60,1704.5667637431295,3951.802512407303,26.0,26,,,,,0.37933806360146577,1.5713096857070923,0.2570149600505829,5789,,,,,,3931018,,,
2021-05-08,47,1549.6961443634282,1794.7498292922974,,,,,,,0.3756919265763678,1.2284860610961914,0.2677238881587982,2953,,,,,,906933,,,
2021-05-09,18,1544.138908903623,955.619815826416,,,,,,,0.3189940635496835,0.47134941816329956,0.2570149600505829,1650,,,,,,798420,,,
2021-05-10,27,1578.4855949229463,1128.6128392219543,,,,,,,0.40915204865978044,1.4353868961334229,0.2570149600505829,2006,,,,,,1469091,,,
2021-05-11,6,1517.139061011146,293.48740434646606,,,,,,,0.29444141087229586,0.4030330181121826,0.2570149600505829,605,,,,,,271205,,,
2021-05-12,65,1625.3761454014093,3308.8820573091507,16.0,16,,,,,0.5686830328240814,1.588617205619812,0.2570149600505829,5006,,,,,,2384701,,,
2021-05-13,27,1581.3470380188,1249.6259398460388,,,,,,,0.4145340960436964,1.427899956703186,0.2570149600505829,2183,,,,,,1524965,,,
2021-05-14,47,1620.7428506805284,2472.293886899948,14.0,14,,,,,0.6514380945576981,1.5732998847961426,0.2998507618904114,3802,,,,,,2294034,,,
2021-05-15,49,1578.9631542137572,1883.9667446613312,,,,,,,0.4098905564825337,1.5302366018295288,0.2570149600505829,3091,,,,,,1478417,,,
2021-05-16,32,1555.6190051177987,1243.9890084266663,,,,,,,0.5791310625528271,1.5400866270065308,0.28914183378219604,2100,,,,,,1022587,,,
2021-05-17,90,1713.3046610558647,4686.505975723267,22.0,22,,,,,0.49340088815086813,1.5223335027694702,0.2570149600505829,7114,,,,,,4101639,,,
2021-05-18,21,1543.4014389821455,984.8684153556824,,,,,,,0.3269966945561657,0.9938783645629883,0.24963237345218658,1812,,,,,,784020,,,
2021-05-19,18,1546.401142660323,497.32395935058594,7.0,7,,,,,0.3728228818639332,0.7788540720939636,0.2480749785900116,864,,,,481772,,326851,,,
2021-05-20,37,1572.947608493709,1429.582624912262,,,,,,,0.4714251094597402,1.3837782144546509,0.2677238881587982,2473,,,,,,1282454,,,
2021-05-21,30,1565.6702117417178,1267.8597826957703,,,,,,,0.41871744261520455,1.2536773681640625,0.2510583996772766,2260,,,,,,1056896,,,
2021-05-22,55,1670.4374452801644,2984.8987605571747,18.0,18,,,,,0.4603212231234282,1.5415180921554565,0.2615191638469696,4549,,,,,,2761914,,,
2021-05-23,5,1523.336466470637,306.9795527458191,,,,,,,0.364057478201851,0.7148138880729675,0.2510583996772766,605,,,,,,336702,,,
2021-05-24,20,1535.8050619546893,979.5495306253433,,,,,,,0.33324768338233013,1.3690541982650757,0.2510583996772766,1771,,,,,,545707,,,
2021-05-25,50,1629.661399701274,1887.7957909107208,4.0,4,,,,,0.43198426358707315,1.482900619506836,0.3033622205257416,2942,,,,,,2076645,,,
2021-05-26,21,1559.7621087974085,1097.2877192497253,6.0,6,,,,,0.42917372706948553,1.4778071641921997,0.282440721988678,1697,,,,,,905296,,,
2021-05-27,44,1633.2886033286738,2205.214213848114,10.0,10,,,,,0.4539581622487012,1.6118236780166626,0.2615191638469696,3405,,,,,,2138750,,,
2021-05-28,15,1572.9447131409531,667.8235940933228,,,,,,,0.36246592165792013,0.9860270023345947,0.2510583996772766,1214,,,,,,1168261,,,
2021-05-29,12,1552.8625606223472,667.76640021801,1.0,1,,,,,0.336050545661518,1.2123346328735352,0.2615191638469696,1259,,,,,,831632,,,
2021-05-30,15,1524.6543561484725,513.680873632431,,,,,,,0.3161387772334871,0.5449416637420654,0.2615191638469696,968,,,,,,358792,,,
2021-05-31,54,1651.6201933009531,2681.7534059286118,13.0,13,,,,,0.595410737427207,1.5940661430358887,0.2510583996772766,4197,,,,,,2431207,,,
2021-06-01,37,1640.0611529382645,2207.7473574876785,15.0,15,,,,,0.46039426174754294,1.5632655620574951,0.2504500448703766,3361,,,,,,2222693,,,
2021-06-02,31,1619.2496358746623,1233.5873036384583,,,,,,,0.3685001545547962,1.139965534210205,0.2510583996772766,2286,,,,,,1944450,,,
2021-06-03,111,1886.7799650686172,6160.400346159935,37.0,37,,,,,0.7196927645392316,1.690264344215393,0.2615191638469696,9302,,,,,,6395878,,,
2021-06-04,69,1699.2285776025979,3508.450998067856,18.0,18,,,,,0.5829713762284104,1.537894606590271,0.2615191638469696,5543,,,,,,3216544,,,
2021-06-05,263,2624.984656680131,18475.348737955093,189.0,189,,,,,0.6443494228078325,1.554889440536499,0.2530164420604706,26222,,,,,,11657833,3348415,,
2021-06-06,29,1568.3586557170959,1256.70358979702,,,,,,,0.39295168358206717,1.0333114862442017,0.2510583996772766,2223,,,,,,1091387,,,
2021-06-07,22,1573.9963818590468,931.1894705295563,,,,,,,0.31747733792914584,0.8893554210662842,0.2510583996772766,1666,,,,,,1185890,,,
2021-06-08,63,1676.962854998412,3180.7056670188904,18.0,18,,,,,0.5049247736930254,1.6007776260375977,0.2499016523361206,4898,,,,,,2854585,,,
2021-06-09,39,1599.3589992527777,1968.7722871303558,6.0,6,,,,,0.36285209114378886,1.6842526197433472,0.2615191638469696,3300,,,,,,1573458,,,
2021-06-10,33,1562.2862526691536,1745.9184181690216,8.0,8,,,,,0.37033514018669134,1.541999101638794,0.2510583996772766,2873,,,,,,989598,,,
2021-06-11,39,1602.2883325205175,1608.2079219818115,2.0,2,,,,,0.5208279824937868,1.37682044506073,0.2510583996772766,2579,,,,,,1603699,,,
2021-06-12,76,1753.8184026389188,3537.3264773488045,28.0,28,,,,,0.5197475775714081,1.4446656703948975,0.2510583996772766,5554,,,,738033,,3388368,,,
2021-06-13,30,1588.1386081589599,1263.6577085256577,,,,,,,0.35942674435677013,1.027427077293396,0.2510583996772766,2265,,,,,,1422949,,,
2021-06-14,62,1670.2873204850403,3077.928166985512,17.0,17,,,,,0.7150907337530422,1.5296372175216675,0.2929014563560486,4825,,,,,,2783489,,,
2021-06-15,63,1665.9894786718664,2892.55881023407,12.0,12,,,,,0.6436342488446241,1.6481260061264038,0.2510583996772766,4541,,,,,,2678091,,,
2021-06-16,65,1704.0321331084876,3727.8568966388702,26.0,26,,,,,0.6226514067769661,1.7452555894851685,0.2510583996772766,5685,,,,,,3305148,,,
2021-06-17,91,1769.7286078399763,4813.376918077469,30.0,30,,,,,0.5223642193760022,1.5575553178787231,0.2510583996772766,7407,,,,,,4404367,,,
2021-06-18,92,1817.4217502459226,4741.842730998993,36.0,36,,,,,0.5587456240038975,1.6545748710632324,0.282440721988678,7268,,,,535795,,4632516,,,
2021-06-19,34,1626.8963897943731,1279.2196009159088,1.0,1,,,,,0.5419072213671137,1.4761043787002563,0.2615191638469696,2163,,,,,,2039320,,,
2021-06-20,62,1726.5703887797254,3521.236357688904,21.0,21,,,,,0.48041469182963087,1.5862289667129517,0.2510583996772766,5411,,,,,,3743400,,,
2021-06-21,70,1691.237745480733,3655.0657708644867,19.0,19,,,,,0.6123493348071468,1.581254482269287,0.2510583996772766,5635,,,,,,3101368,,,
2021-06-22,52,1635.5502356934658,2654.2575018405914,14.0,13,,,,,0.5528204685140353,2.083526134490967,0.2615191638469696,4179,,,,,,2135209,,,
2021-06-23,112,1878.3534492945291,5153.705868840218,18.0,18,,,,,0.5306949968255765,1.847787618637085,0.2510583996772766,8044,,,,,,6150653,,,
2021-06-24,28,1555.0336235342043,1118.6795358657837,,,,,,,0.4060630533588784,1.5208781957626343,0.2510583996772766,2011,,,,,,845396,,,
2021-06-25,18,1544.2594145789815,801.9608120918274,,,,,,,0.3304959657251325,1.1424685716629028,0.2510583996772766,1469,,,,,,687422,,,
2021-06-26,17,1544.103252258468,687.6105111837387,,,,,,,0.5553637848959738,2.005037546157837,0.2510583996772766,1267,,,,,,483225,,,
2021-06-27,39,1639.832418021107,2011.8654975891113,12.0,12,,,,,0.4374534993257651,1.4317853450775146,0.2510583996772766,3232,,,,,,2289471,,,
2021-06-28,62,1670.0705852806527,3227.4655539393425,18.0,18,,,,,0.6969206395349188,2.057990550994873,0.2510583996772766,4985,,,,,,2741251,,,
2021-06-29,71,1687.2118831880823,3856.8417870998383,23.0,22,,,,,0.6038898146514753,2.5204920768737793,0.2510583996772766,5788,,,,,,3024790,,,
2021-06-30,91,1741.6169204628955,4442.556289196014,25.0,25,,,,,0.6443832110528223,1.7419798374176025,0.3033622205257416,6790,,,,,,3925802,,,
2021-07-01,83,1774.2072204890744,4643.049556493759,31.0,31,,,,,0.6497594731598726,1.8529235124588013,0.24882088601589203,6954,,,,,,4484751,,,
2021-07-02,103,1803.566628952538,4831.266969203949,24.0,24,,,,,0.5336905672629937,1.6004154682159424,0.2615191638469696,7443,,,,,,4973748,,,
2021-07-03,46,1646.8491848243816,1506.205337047577,,,,,,,0.4428629491387241,1.2876774072647095,0.2615191638469696,2626,,,,,,2407088,,,
2021-07-04,32,1622.525548542807,1428.0379526615143,6.0,6,,,,,0.3800458891416307,1.4814765453338623,0.2719799280166626,2390,,,,103855,,1865600,,,
2021-07-05,43,1620.8598818516678,2038.898866534233,7.0,7,,,,,0.4495948390570813,1.7056872844696045,0.2510583996772766,3261,,,,,,1964697,,,
2021-07-06,85,1764.1460736163501,3940.9791415929794,15.0,15,,,,,0.5214029477709677,1.6456845998764038,0.27456116676330566,6258,,,,,,4313135,,,
2021-07-07,64,1697.2542319659856,3114.8395178318024,14.0,14,,,,,0.428842529755415,1.8070002794265747,0.2510583996772766,5064,,,,,,3243993,,,
2021-07-08,102,1828.7972413120137,5688.557961463928,33.0,33,,,,,0.5577604747952635,1.690487027168274,0.2510583996772766,8509,,,,,,5399629,,,
2021-07-09,92,1771.0343474992487,4220.270441830158,16.0,16,,,,,0.6249288399642192,1.5276910066604614,0.2615191638469696,6634,,,,,,4448903,,,
2021-07-10,56,1660.2223886846582,2912.1854103803635,14.0,14,,,,,0.5094718661571398,1.44381582736969,0.2510583996772766,4696,,,,,,2631257,,,
2021-07-11,15,1537.7614661535295,646.5553313493729,,,,,,,0.41091111501760635,1.1364524364471436,0.2510583996772766,1284,,,,,,389070,,,
2021-07-12,68,1727.4540129156962,3418.7270535230637,14.0,12,,,,,0.6778431927329837,2.0493650436401367,0.2510583996772766,5384,,,,,,3399631,138087,,
2021-07-13,50,1623.1344260261542,2029.956829547882,,,,,,,0.33342912016510223,1.078903079032898,0.2510583996772766,3507,,,,,,2009568,,,
2021-07-14,153,1964.716374917202,7214.347696661949,36.0,36,,,,,0.5760761408263376,1.728907585144043,0.2615191638469696,11214,,,,,,7623824,,,
2021-07-15,56,1568.086759674848,2021.7898654937744,,,,,,,0.514194603704748,1.7774955034255981,0.2510583996772766,3528,,,,,,1084498,,,
2021-07-16,179,1968.2959362760905,8716.4761967659,45.0,45,,,,,0.55227071718188,2.1883718967437744,0.2510583996772766,13201,,,,,,7795356,,,
2021-07-17,117,1798.8789479483862,5660.286186099052,20.0,18,,,,,0.5990310842363445,2.001282215118408,0.2510583996772766,8952,,,,,,4847044,,,
2021-07-18,65,1784.0744107501664,3531.588737130165,21.0,21,,,,,0.4859136591501344,1.4855585098266602,0.2510583996772766,5643,,,,,,4641249,,,
2021-07-19,78,1649.01653944785,4275.33870267868,28.0,28,,,,,0.49622890344878,1.5476418733596802,0.2510583996772766,6601,,,,,,2443419,,,
2021-07-20,34,1596.5500949429922,1393.481431722641,,,,,,,0.47325886023179303,1.1389189958572388,0.2510583996772766,2508,,,,,,1558241,,,
2021-07-21,71,1718.1836498108323,3232.338304400444,8.0,8,,,,,0.40670333710080936,1.5757403373718262,0.2510583996772766,5268,,,,,,3577581,,,
2021-07-22,83,1730.7083314864017,4296.872979640961,24.0,23,,,,,0.43722644896394497,2.2714390754699707,0.2510583996772766,6705,,,,,,3812781,,,
2021-07-23,101,1826.9023081103023,5221.531836032867,28.0,28,,,,,0.4598768582351848,1.6423671245574951,0.2510583996772766,7970,,,,,,5425237,,,
2021-07-24,53,1641.525763156111,1956.5791776180267,,,,,,,0.44558541511375477,1.4616682529449463,0.2719799280166626,3427,,,,,,2317853,,,
2021-07-25,83,1720.5973747428854,3999.1424494981766,22.0,21,,,,,0.4141243795902033,1.9989036321640015,0.2719799280166626,6213,,,,,,3642925,,,
2021-07-26,38,1632.9455178336825,1635.0366905331612,,,,,,,0.35311162116478945,1.1378017663955688,0.2719799280166626,3053,,,,,,2174028,,,
2021-07-27,88,1712.0680670141091,3191.2479712963104,22.0,22,,,,,0.40550208627358686,1.7274020910263062,0.250654011964798,5179,,,,846276,,2596517,,,
2021-07-28,135,1778.0747162351165,6525.906319439411,44.0,44,,,,,0.6691372509325032,1.5060944557189941,0.2615191638469696,10036,,,,,,4467598,,,
2021-07-29,167,2073.004964481765,9758.437569499016,75.0,75,,,,,0.46969948896839414,1.4323101043701172,0.26601582765579224,14650,,,,,,9550544,,,
2021-07-30,196,2145.2247324000527,10308.046467482112,44.0,43,,,,,0.6083876407742177,1.6877553462982178,0.27635353803634644,15730,,,,,,10730498,,,
2021-07-31,96,1797.5613983226654,4634.231960296631,21.0,21,,,,,0.5643363058054638,1.5336084365844727,0.25045809149742126,7340,,,,,,4835322,,,
2021-08-01,10,1526.013686145466,458.0488123893738,,,,,,,0.3970452641957357,1.6622570753097534,0.25125911831855774,905,,,,,,367538,,,
2021-08-02,34,1605.8005237950208,1747.4189294576645,13.0,13,,,,,0.3248922279482929,1.3701822757720947,0.2615191638469696,2760,,,,,,1719007,,,
2021-08-03,182,2339.6145340836597,7956.840086221695,13.0,13,,,,,0.5017460820833357,1.5205999612808228,0.24869276583194733,13094,,,,,,13917146,,,
2021-08-04,35,1589.9517783198783,1263.7332663536072,1.0,1,,,,,0.39055061716782424,1.7143137454986572,0.2602434754371643,2225,,,,,,1241040,,,
2021-08-05,96,1830.6665269485936,3731.0988060832024,1.0,1,,,,,0.41027320415067936,1.5950536727905273,0.2615191638469696,6358,,,,,,5380004,,,
2021-08-06,80,1719.3772086207834,3045.8861696720123,5.0,5,,,,,0.4558749956732759,1.4747971296310425,0.2615191638469696,4916,,,,,,3588595,,,
2021-08-07,81,1764.3536594587354,4287.898206472397,36.0,36,,,,,0.5376211264527683,1.328168511390686,0.282440721988678,6541,,,,,,4376761,,,
2021-08-08,126,1929.6161974709494,8025.253939211369,75.0,75,,,,,0.6807592555426368,1.55149507522583,0.2510583996772766,11686,,,,,,7115670,,,
2021-08-09,76,1739.4565323983197,3703.4144427776337,13.0,13,,,,,0.4627789059114323,1.458591103553772,0.2510583996772766,5718,,,,,,3886649,,,
2021-08-10,156,1985.047684063852,9172.578750133514,73.0,73,,,,,0.5551171904800829,1.6102710962295532,0.2510583996772766,13593,,,,,,8076154,,,
2021-08-11,88,1732.9684532358103,3932.1723687648773,23.0,23,,,,,0.5758825896939676,1.7337473630905151,0.2510583996772766,6065,,,,,,3746577,,,
2021-08-12,21,1596.6151760176954,1128.2404562830925,,,,,,,0.34543897523352646,1.1039552688598633,0.2510583996772766,1962,,,,,,1501919,,,
2021-08-13,69,1774.5474943522938,2326.7019820809364,11.0,11,,,,,0.39385305762052986,1.4389270544052124,0.2510583996772766,3913,,,,736658,,3481726,,,
2021-08-14,85,1715.3936609208004,4791.713858246803,29.0,29,,,,,0.4349877454077847,1.4838972091674805,0.2929014563560486,7469,,,,,,3556069,,,
2021-08-15,235,2324.6477051435863,13285.691097736359,72.0,72,,,,,0.6362416589818068,1.4153603315353394,0.24835556745529175,20060,,,,,,13686402,,,
2021-08-16,142,2011.2838378581105,7874.609570324421,44.0,44,,,,,0.5118794658906279,1.743118166923523,0.2510583996772766,11944,,,,,,8422122,,,
2021-08-17,176,2119.1103095691155,10888.497550368309,99.0,99,,,,,0.524212336664864,1.613521695137024,0.2490943968296051,16158,,,,,,10305406,,,
2021-08-18,135,1900.2958228292364,7744.011114597321,62.0,62,,,,,0.6717575707131798,1.5773695707321167,0.2776721119880676,11417,,,,,,6523992,,,
2021-08-19,116,1825.303842933809,6040.498681902885,39.0,39,,,,,0.6673453799530735,1.5750446319580078,0.2929014563560486,8907,,,,,,5320420,,,
2021-08-20,89,1810.6048587426847,3920.3385021686554,11.0,11,,,,,0.37360290506271504,1.4030507802963257,0.31382298469543457,6204,,,,,,4887602,,,
2021-08-21,87,1761.911104039226,2864.9093967676163,18.0,18,,,,,0.5113067298206536,1.4263904094696045,0.2615191638469696,4676,,,,725136,,3335000,,,
2021-08-22,14,1518.5553813927158,519.5830755233765,,,,,,,0.6070453177483628,1.1263055801391602,0.2929014563560486,934,,,,,,256558,,,
2021-08-23,90,1782.8839496235837,5118.903834819794,41.0,41,,,,,0.429879120214794,1.3449230194091797,0.25190478563308716,7970,,,,,,4687376,,,
2021-08-24,96,1894.921381524991,11462.891137361526,23.0,23,,,,,0.4613416007029715,4.44444465637207,0.2510583996772766,8336,,,,,,3276895,,1800000,
2021-08-25,68,1739.478723500821,3854.827301502228,22.0,22,,,,,0.6118811711057711,1.5282466411590576,0.27510663866996765,5938,,,,,,3937926,,,
